"track","code","officialRequirement","category","categoryTitle","week","lesson","teachingSection","teachingLevel","guidedPractice","independentPractice","assessmentEvidence","masteryEvidence","laboratoryEvidence","labId"
"CETa","17.7","Explain how signals may conflict and the symptoms that conflict may produce","17","Audio and Video Systems","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 17.7 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 17.7 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:17.7; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","17.8","Explain how to isolate faults/glitches between discrete equipment units","17","Audio and Video Systems","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 17.8 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 17.8 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:17.8; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","17.9","List anticipated signal or voltage levels for output circuits in audio and video equipment","17","Audio and Video Systems","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 17.9 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 17.9 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:17.9; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.1","List common electronics display devices","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.1; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.1.1","Explain how displays operate, their advantages and disadvantages","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.1.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.1.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.1.1; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.2","List common optical devices as to type and applications:","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.2 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.2 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.2; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.2.1","Describe operation and application of component LEDs and Seven-Segment displays","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.2.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.2.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.2.1; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.2.2","Describe operation and application of LCDs and OLEDs, other display types","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.2.2 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.2.2 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.2.2; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.3","Describe how photo-electronic components operate:","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.3 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.3 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.3; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.3.1","Explain how photovoltaic cells are activated","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.3.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.3.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.3.1; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.3.2","Identify materials from which these devices are made","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.3.2 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.3.2 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.3.2; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.4","Explain the basics of electronic cameras and sensors","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.4 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.4 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.4; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.5","Explain why opto-isolators are used","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.5 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.5 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.5; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.5.1","List some locations or circuits in which opto-isolators are used","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.5.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.5.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.5.1; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.6","List uses for light activated controls and how photo devices are incorporated","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.6 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.6 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.6; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.6.1","Identify symbols for photo-resistors, photodiodes and photo-transistors","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.6.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.6.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.6.1; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","18.7","Describe how broadband signal RF and optical links are used","18","Optical Electronics","19","Media, connectors, signal paths, and optical fundamentals","W19-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 18.7 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 18.7 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:18.7; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"Career","C4.3","Prepare, strip, crimp, strain-relieve, and inspect a low-voltage wire or harness connection using workmanship criteria.","C4","Assembly, Soldering, Rework & Harnesses","19","Terminate, inspect, continuity-test, and isolate a connection fault","W19-CAREER-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain C4.3 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply C4.3 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CAREER:C4.3; in-lesson knowledge check; Week 19 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-019: Identification table, pin/path map, inspection, measurements or virtual evidence, fault isolation, safety statement, and scope-limited conclusion. Physical proficiency is credited only on the physical route.","LAB-019"
"CETa","1.8","Explain RF transmitter and transmission hazards and precautions including MPE (maximum permissible exposure)","1","Safety Precautions","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 1.8 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 1.8 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:1.8; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","1.10.2","Describe MPE in RF Safety (OSHA and ANSI)","1","Safety Precautions","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 1.10.2 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 1.10.2 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:1.10.2; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","8.9","Explain ESR (Equivalent Series Resistance) capacitance measurement equipment","8","Test Equipment and Measurements","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 8.9 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 8.9 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:8.9; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","9.7","Explain how graphs are used to demonstrate electronics functions","9","Mathematics and Formulas","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 9.7 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 9.7 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:9.7; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.1","Explain basic wave propagation and its importance to wireless communications","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.1; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.2","Describe the basic theory of how antennas work","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.2 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.2 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.2; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.2.1","List the types of transmission lines (feedline) used between antennas and RF equipment","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.2.1 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.2.1 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.2.1; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.3","Define polarization, electromagnetic and electro-static fields and their relationships to each other","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.3 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.3 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.3; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.4","Differentiate between the signals/signaling of AM, FM radio/TV, LMR including CDMA, GSM, LTE, 5G (i.e., modulation)","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.4 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.4 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.4; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.5","Differentiate usage of communications radios and commercial broadcast receivers","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.5 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.5 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.5; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.6","Describe the major radio receiver circuitry sections","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.6 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.6 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.6; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.7","List common frequency bands (spectrum)","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.7 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.7 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.7; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.8","Explain radio circuit tuning and adjustments","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.8 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.8 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.8; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.9","Explain Standing Wave Ratios (SWR) and measuring voltage standing wave ratios (VSWR)","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.9 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.9 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.9; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.10","Explain the relationships between frequency and wavelength","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.10 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.10 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.10; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
"CETa","19.11","Explain the importance of impedance matching; list causes of mismatches","19","Radio (RF) Communications Technology","20","RF, modulation, antennas, transmission, and telecom blocks","W20-CETA-DEPTH · Competency clinic","Alfred-authored explanation with mechanism, distinction, example, misconception, and evidence rule","Underline the action verb; explain 19.11 in plain language; give a circuit, instrument, component, code, procedure, or work example; then state valid evidence.","Apply 19.11 in a changed scenario without notes and distinguish the correct reasoning from one plausible shortcut.","Current reviewed question mapped to CETA:19.11; in-lesson knowledge check; Week 20 mastery/teach-back.","Correct retrieval, changed-context transfer, explanation of the tempting error, and later cumulative/retention evidence; safety-critical work also requires the stated perfect check.","LAB-020: Block diagram, wavelength or dB calculation, annotated trace/capture, complete settings, procedure, limited conclusion, and fault/escalation note. Physical proficiency is credited only on the physical route.","LAB-020"
